Sale Date,Seller Name,Product Sold,Units,Money Received
2022-09-12,Michael Johnson,Pen,72,911.52
2023-02-11,Jerry Fren,Stapler,6,17303.04
2023-02-22,John Doe,Pen,70,15029.0
2022-12-28,Michael Johnson,Pen,91,20833.54
2023-02-04,John Doe,Desk,37,460.65
2022-08-11,Don Finn,Notebook,77,4510.66
2022-09-22,Jane Smith,Highlighter,22,60104.0
2023-01-11,Baby Lo,Highlighter,78,17846.4
2022-09-24,David Wilson,Pen,62,3477.58
2022-10-13,Don Finn,Stapler,88,11944.24
2022-10-15,David Wilson,Pencil,66,13933.26
2022-10-18,Emily Brown,Pen,42,1132.74
2022-07-19,John Doe,Notebook,13,29451.37
2023-03-09,Michael Johnson,Desk,21,44455.53
2022-09-10,Jane Smith,Highlighter,45,10000.8
2022-12-08,David Wilson,Stapler,4,7233.16
2023-06-18,Baby Lo,Stapler,73,200899.65
2023-04-13,John Doe,Pen,91,205610.86
2023-01-31,Michael Johnson,Stapler,97,12302.51
2022-11-23,Emily Brown,Highlighter,39,113897.55
2022-11-25,Jerry Fren,Pen,73,9626.51
2022-06-28,Michael Johnson,Desk,85,10829.0
2022-10-11,Michael Johnson,Stapler,15,178.95
2022-12-03,Emily Brown,Stapler,78,2322.06
2022-10-31,John Doe,Notebook,28,60094.72
2023-01-11,Emily Brown,Pen,20,39090.8
2023-03-07,David Wilson,Notebook,45,2371.5
2023-01-29,Jane Smith,Highlighter,22,5325.32
2023-02-23,Jerry Fren,Pencil,81,11447.73
2022-12-22,Emily Brown,Pencil,40,8956.0
2022-09-09,Michael Johnson,Stapler,21,237.51
2023-02-11,Don Finn,Desk,62,3783.86
2022-09-28,John Doe,Highlighter,33,95902.95
2023-01-23,Don Finn,Highlighter,89,2207.2
2022-06-24,John Doe,Pen,61,13905.56
2022-08-01,Jane Smith,Desk,25,70875.0
2023-03-05,Don Finn,Pen,47,1318.82
2023-03-19,Emily Brown,Stapler,13,135.72
2023-05-26,David Wilson,Pen,17,408.0
2022-08-29,Jerry Fren,Highlighter,50,125706.5
2022-09-20,David Wilson,Pen,99,5958.81
2023-05-03,David Wilson,Desk,83,219544.96
2023-03-03,Michael Johnson,Pen,35,7760.55
2023-06-08,Jane Smith,Highlighter,62,744.0
2022-11-28,Emily Brown,Highlighter,79,157031.46
2022-12-04,Michael Johnson,Pen,97,13929.2
2023-05-08,Jane Smith,Desk,76,1750.28
2023-04-08,John Doe,Notebook,85,4420.85
2023-03-23,Jane Smith,Highlighter,93,269894.37
2023-04-18,David Wilson,Desk,44,5547.08
2022-12-20,Emily Brown,Pen,47,2445.88
2023-04-17,Jane Smith,Pencil,20,4736.6
2023-05-10,David Wilson,Stapler,73,182418.97
2022-12-22,John Doe,Pen,11,291.83
2023-05-08,Don Finn,Stapler,73,759.2
2022-12-21,Jane Smith,Stapler,30,4414.8
2023-01-09,Baby Lo,Highlighter,49,558.6
2023-02-12,Emily Brown,Desk,13,853.84
2022-11-07,Jane Smith,Pen,89,11211.33
2022-11-19,David Wilson,Pencil,25,295.5
2022-08-04,Emily Brown,Pen,13,2638.87
2023-04-22,Jerry Fren,Desk,59,700.92
2023-05-18,Emily Brown,Stapler,94,2034.16
2023-05-08,Don Finn,Pen,66,821.7
2023-03-10,Michael Johnson,Highlighter,13,1687.27
2022-11-02,Baby Lo,Pen,66,4113.12
2023-05-12,Baby Lo,Desk,1,208.12
2023-03-29,Jane Smith,Stapler,14,837.2
2023-01-02,Jerry Fren,Desk,47,2598.16
2022-09-29,David Wilson,Pen,46,6541.2
2023-05-30,David Wilson,Stapler,59,12839.58
2022-07-05,Jerry Fren,Pencil,63,12939.57
2022-07-24,Jane Smith,Pen,90,2375.1
2023-03-05,David Wilson,Stapler,74,4000.44
2022-11-14,John Doe,Stapler,3,639.21
2022-12-13,Jane Smith,Highlighter,81,2234.79
2022-12-11,Jane Smith,Pen,78,807.3
2022-10-17,Jane Smith,Desk,24,3159.12
2023-06-12,Jerry Fren,Notebook,39,9231.3
2022-10-31,Baby Lo,Notebook,49,12232.36
2022-08-31,Jane Smith,Pen,63,161893.62
2023-03-18,Baby Lo,Pen,80,1948.0
2022-09-09,Don Finn,Pen,68,1389.24
2022-11-13,Don Finn,Highlighter,9,116.19
2022-12-05,Don Finn,Pen,22,440.22
2022-08-16,David Wilson,Pen,54,1619.46
2022-12-18,Jane Smith,Stapler,19,198.55
2023-01-22,Jane Smith,Desk,31,1929.75
2022-11-19,Michael Johnson,Highlighter,94,4856.98
2022-10-07,Jane Smith,Pencil,71,3745.96
2022-10-18,John Doe,Pen,96,6070.08
2022-09-16,Jerry Fren,Notebook,62,3355.44
2023-02-04,Baby Lo,Highlighter,94,19118.66
2022-11-04,John Doe,Highlighter,83,11007.46
2022-09-19,Emily Brown,Notebook,76,4788.76
2022-10-18,Emily Brown,Highlighter,11,2276.56
2022-10-25,Emily Brown,Pencil,55,13744.5
2023-01-07,Jane Smith,Pencil,96,276362.88
2022-12-30,Jane Smith,Highlighter,93,1925.1
2022-09-01,David Wilson,Notebook,78,9375.6
2022-09-23,Jerry Fren,Pen,62,7681.18
2022-11-07,Don Finn,Highlighter,84,854.28
2022-08-23,David Wilson,Notebook,72,9063.36
2023-04-12,Emily Brown,Notebook,73,1706.01
2022-11-21,Emily Brown,Desk,94,1152.44
2022-09-04,Michael Johnson,Pen,40,84736.4
2023-03-21,Jane Smith,Notebook,70,1883.0
2023-03-03,Michael Johnson,Pen,20,4037.6
2023-02-13,Michael Johnson,Desk,17,1098.03
2022-11-28,Baby Lo,Pen,76,899.08
2022-07-19,David Wilson,Pencil,58,7494.76
2023-01-12,John Doe,Notebook,57,131431.74
2022-07-15,Jane Smith,Notebook,85,206151.35
2022-10-15,Michael Johnson,Pen,46,97140.96
2023-03-15,Don Finn,Desk,44,110815.32
2022-08-22,Jerry Fren,Highlighter,16,27017.76
2022-07-14,Emily Brown,Pencil,26,676.26
2023-02-26,Michael Johnson,Highlighter,28,5659.36
2022-09-12,Michael Johnson,Stapler,19,1275.47
2023-02-09,Don Finn,Pen,48,594.24
2022-08-12,Emily Brown,Highlighter,99,6637.95
2022-07-18,Jerry Fren,Desk,17,215.73
2023-02-19,Jane Smith,Desk,93,13484.07
2022-08-18,Jerry Fren,Pen,64,15219.84
2022-08-08,Baby Lo,Desk,87,1097.07
2023-02-05,Michael Johnson,Highlighter,62,1543.18
2022-12-30,John Doe,Pencil,100,6756.0
2022-11-13,Emily Brown,Stapler,18,2697.3
2023-05-11,Jane Smith,Pen,85,1066.75
2022-11-14,Jane Smith,Highlighter,85,4861.15
2023-03-20,Jerry Fren,Notebook,13,1711.58
2023-02-24,Jerry Fren,Stapler,16,33434.24
2022-10-19,David Wilson,Pencil,10,16987.3
2022-09-28,Michael Johnson,Highlighter,73,1927.2
2023-05-05,Don Finn,Pencil,83,918.81
2022-10-03,Jane Smith,Notebook,23,286.12
2023-04-23,Emily Brown,Highlighter,62,727.26
2022-10-06,Emily Brown,Highlighter,43,90110.37
2023-04-01,John Doe,Pen,92,930.12
2022-09-26,Don Finn,Stapler,61,7532.28
2023-01-09,Baby Lo,Highlighter,45,117176.4
2023-05-03,Jane Smith,Highlighter,84,10987.2
2022-08-20,Emily Brown,Notebook,79,16989.74
2022-08-19,Jane Smith,Pencil,92,1000.04
2022-10-04,Jerry Fren,Highlighter,94,1904.44
2022-08-18,Jane Smith,Pencil,99,2509.65
2022-09-28,Baby Lo,Highlighter,59,619.5
2023-01-15,Jane Smith,Pen,45,1122.75
2022-10-07,Don Finn,Notebook,7,155.96
2022-09-04,Jerry Fren,Pencil,84,10581.48
2022-12-02,Jerry Fren,Pencil,48,1044.0
2023-05-22,Emily Brown,Desk,14,25999.96
2022-07-12,Jerry Fren,Pen,30,1585.8
2022-12-03,Michael Johnson,Notebook,70,136672.2
2022-08-12,Don Finn,Stapler,8,1757.84
2023-01-31,David Wilson,Highlighter,74,4249.82
2022-11-11,John Doe,Pencil,73,746.79
2022-06-24,Jerry Fren,Pencil,100,2260.0
2023-03-14,Jerry Fren,Desk,24,52296.96
2022-11-24,Emily Brown,Pen,17,207.74
2023-02-08,Jerry Fren,Pencil,57,1508.22
2022-07-01,Emily Brown,Highlighter,12,30370.56
2023-01-17,Don Finn,Pen,89,225296.38
2023-06-16,Jane Smith,Pencil,45,5516.55
2023-06-06,Michael Johnson,Desk,90,1153.8
2023-01-29,Michael Johnson,Pencil,71,1774.29
2023-04-23,David Wilson,Notebook,77,136682.7
2023-06-15,David Wilson,Pen,22,2711.06
2022-10-30,Emily Brown,Notebook,86,10998.54
2022-11-10,Don Finn,Notebook,12,2695.32
2023-02-07,Don Finn,Highlighter,29,3703.88
2023-05-07,David Wilson,Highlighter,96,2437.44
2023-03-26,John Doe,Pen,55,6730.9
2022-11-24,John Doe,Pen,37,5069.37
2023-02-19,John Doe,Pencil,18,390.24
2023-05-13,Don Finn,Desk,13,705.38
2022-10-11,Jerry Fren,Pen,73,17355.75
2022-10-12,Jane Smith,Stapler,70,16214.1
2022-11-14,David Wilson,Highlighter,80,19484.8
2023-04-20,Emily Brown,Pencil,26,3354.0
2022-07-09,Baby Lo,Pencil,97,6431.1
2022-09-29,Jerry Fren,Notebook,21,233.1
2023-04-27,Emily Brown,Notebook,92,974.28
2023-05-05,Jerry Fren,Notebook,6,1485.3
2022-08-28,John Doe,Stapler,45,6219.0
2023-05-07,John Doe,Desk,52,115487.32
2022-12-12,Jane Smith,Pencil,41,96917.03
2023-02-04,John Doe,Pen,88,215209.28
2022-11-17,Don Finn,Pen,80,870.4
2022-12-04,Emily Brown,Stapler,57,3060.33
2023-01-23,John Doe,Stapler,55,6745.2
2022-10-22,Emily Brown,Stapler,7,80.85
2023-04-27,Michael Johnson,Desk,68,14634.28
2022-09-13,John Doe,Desk,79,944.05
2023-04-29,Michael Johnson,Pencil,83,209033.84
2023-03-30,Don Finn,Pen,42,2796.36
2023-01-17,Jerry Fren,Desk,69,14674.23
2023-04-08,Don Finn,Highlighter,94,23041.28
2022-10-13,Michael Johnson,Pencil,48,2557.44
2023-03-09,Baby Lo,Desk,3,38.22
2023-02-10,Emily Brown,Stapler,55,11303.6
2023-01-26,Jerry Fren,Highlighter,12,1568.04
2023-03-20,Jerry Fren,Pencil,47,11741.07
2022-09-03,David Wilson,Stapler,96,13069.44
2022-11-26,Don Finn,Pen,92,22556.56
2023-02-10,John Doe,Highlighter,29,3541.48
2023-03-14,John Doe,Stapler,6,352.62
2023-02-27,Michael Johnson,Desk,14,728.7
2023-05-19,Emily Brown,Stapler,88,18714.96
2022-10-10,Jane Smith,Stapler,25,1269.75
2022-08-31,David Wilson,Stapler,77,1921.92
2023-06-01,Baby Lo,Highlighter,51,116930.25
2023-01-13,Don Finn,Stapler,28,3888.36
2023-01-21,Jane Smith,Pen,97,22785.3
2022-10-07,Michael Johnson,Pencil,49,577.22
2023-04-19,Michael Johnson,Pen,42,2861.88
2023-04-01,Jerry Fren,Highlighter,26,315.9
2023-05-01,John Doe,Stapler,70,113908.2
2022-11-21,David Wilson,Stapler,88,12192.4
2022-10-18,Jane Smith,Pen,3,448.08
2022-12-24,Jane Smith,Notebook,61,14818.12
2022-08-24,Jane Smith,Stapler,42,1054.62
2023-04-22,Emily Brown,Notebook,21,234.99
2023-01-22,Baby Lo,Pen,47,11434.16
2022-08-25,David Wilson,Highlighter,19,1123.85
2022-09-09,Emily Brown,Pen,45,9767.25
2023-02-12,Emily Brown,Pen,8,1023.44
2023-01-14,Don Finn,Pen,63,7881.93
2023-06-12,Emily Brown,Pencil,28,6827.24
2023-04-30,David Wilson,Highlighter,20,481.6
2022-08-18,David Wilson,Stapler,31,336.97
2022-07-26,Baby Lo,Highlighter,39,984.36
2022-12-13,Jerry Fren,Pencil,11,1592.14
2022-10-06,Emily Brown,Highlighter,2,5757.88
2022-10-27,Jane Smith,Pencil,11,2219.36
2023-05-22,Emily Brown,Highlighter,81,10868.58
2022-11-28,David Wilson,Desk,25,5548.75
2022-08-01,Jane Smith,Stapler,88,5663.68
2023-02-17,Jane Smith,Highlighter,44,1295.8
2022-09-10,John Doe,Pen,71,9503.35
2023-03-09,Don Finn,Pencil,99,6042.96
2023-01-15,John Doe,Pen,81,11011.95
2022-11-16,David Wilson,Notebook,54,1139.4
2022-11-07,Don Finn,Pen,64,15472.64
2023-03-19,Jerry Fren,Stapler,84,18553.08
2023-02-11,Jerry Fren,Pen,83,2134.76
2022-07-21,Baby Lo,Highlighter,78,2197.26
2022-10-03,Don Finn,Desk,96,6230.4
2022-10-10,Baby Lo,Notebook,82,208063.52
2023-05-21,Jane Smith,Notebook,95,11685.0
2022-08-01,Jerry Fren,Pencil,94,1038.7
2022-07-06,Emily Brown,Pen,15,3230.1
2023-04-26,Emily Brown,Pencil,75,9571.5
2023-04-14,David Wilson,Pencil,79,215760.06
2022-08-20,Jane Smith,Stapler,37,2104.93
2022-09-03,Emily Brown,Pen,81,125027.55
2022-12-20,Michael Johnson,Stapler,50,12069.5
2023-04-08,Michael Johnson,Pencil,35,8168.3
2023-04-03,Jane Smith,Highlighter,12,25169.88
2023-03-06,Jane Smith,Stapler,21,479.85
2022-09-13,Baby Lo,Highlighter,91,19069.96
2022-12-15,Michael Johnson,Notebook,39,5777.46
2022-10-27,Emily Brown,Highlighter,69,9400.56
2022-12-29,David Wilson,Pen,1,57.35
2022-10-13,Jerry Fren,Desk,55,662.75
2023-06-12,Jerry Fren,Stapler,36,2209.32
2023-04-20,Jerry Fren,Highlighter,32,7393.92
2023-05-16,Baby Lo,Notebook,65,1625.0
2023-02-15,Jerry Fren,Desk,70,109778.9
2022-10-10,David Wilson,Pen,8,1027.28
2023-05-06,Emily Brown,Desk,43,1185.51
2023-01-17,Baby Lo,Stapler,67,1890.07
2022-10-19,Don Finn,Pencil,4,228.28
2022-07-18,John Doe,Desk,61,8260.01
2023-01-17,Don Finn,Pencil,23,1409.21
2023-02-23,John Doe,Desk,46,2918.7
2023-04-24,John Doe,Pen,41,428.86
2022-06-20,Emily Brown,Stapler,31,1576.04
2022-10-15,Jerry Fren,Pen,78,859.56
2022-11-13,Jane Smith,Stapler,43,9266.93
2023-05-18,John Doe,Pen,18,3970.44
2023-04-03,Baby Lo,Pen,52,3074.76
2023-02-04,David Wilson,Notebook,63,13948.83
2022-06-30,John Doe,Pencil,87,1813.95
2022-07-15,Baby Lo,Desk,91,1037.4
2022-09-21,Jane Smith,Desk,38,57931.0
2023-05-25,Jerry Fren,Pencil,1,54.02
2022-09-16,David Wilson,Desk,27,1820.88
2023-06-11,John Doe,Pencil,11,131.23
2023-02-27,Emily Brown,Highlighter,54,616.68
2023-04-26,Jane Smith,Pencil,67,15657.23
2023-04-22,Don Finn,Pencil,24,242.88
2022-09-07,Jerry Fren,Desk,83,2057.57
2022-08-29,Don Finn,Pen,64,145872.64
2023-05-19,David Wilson,Stapler,16,2258.56
2023-03-08,Michael Johnson,Highlighter,86,919.34
2022-08-20,Michael Johnson,Pencil,56,577.92
2023-04-16,Emily Brown,Highlighter,94,149100.92
2022-08-27,Emily Brown,Desk,10,654.8
2023-03-27,Jerry Fren,Pencil,46,2745.28
2023-02-25,David Wilson,Pen,49,1034.39
2022-09-17,Jane Smith,Pencil,58,1354.88
2022-12-08,John Doe,Stapler,22,5042.62
2023-01-03,Baby Lo,Pen,87,1780.89
2023-04-22,Jane Smith,Highlighter,54,540.54
2022-11-22,Baby Lo,Stapler,25,296.0
2023-01-15,Jane Smith,Notebook,31,89447.71
2022-08-03,Don Finn,Highlighter,3,151.44
2023-04-15,Baby Lo,Highlighter,2,43.98
2023-04-27,Jane Smith,Highlighter,86,927.94
2022-10-05,Emily Brown,Pencil,85,5873.5
2023-04-25,Baby Lo,Desk,33,2044.35
2022-06-25,Emily Brown,Notebook,40,2670.4
2022-06-20,Jerry Fren,Desk,76,18578.96
2022-08-31,David Wilson,Highlighter,65,7826.65
2023-06-02,Jerry Fren,Pen,67,702.83
2023-06-18,Jerry Fren,Pen,100,24231.0
2022-12-18,Michael Johnson,Pen,60,8257.8
2023-05-29,Michael Johnson,Pencil,92,241553.36
2022-09-20,Emily Brown,Desk,63,3202.92
2023-03-30,Michael Johnson,Stapler,31,2051.89
2023-06-05,John Doe,Pen,33,749.43
2022-09-14,John Doe,Notebook,15,2007.6
2022-11-13,Don Finn,Desk,5,14444.65
2022-09-22,John Doe,Notebook,57,581.4
2022-11-07,Baby Lo,Desk,99,24240.15
2022-12-27,David Wilson,Desk,69,171495.36
2023-04-27,David Wilson,Highlighter,35,2019.5
2023-01-07,John Doe,Desk,26,280.28
2022-12-10,Jane Smith,Notebook,20,456.2
2023-04-17,Don Finn,Stapler,80,19770.4
2023-03-11,Baby Lo,Desk,29,53127.42
2022-10-18,David Wilson,Pencil,34,351.9
2022-06-29,Jane Smith,Highlighter,35,413.0
2022-09-24,Emily Brown,Stapler,64,15485.44
2023-02-22,Don Finn,Pen,82,1768.74
2023-04-06,Jerry Fren,Desk,41,5117.62
2023-01-24,John Doe,Highlighter,48,94064.64
2022-08-29,Michael Johnson,Desk,94,12584.72
2022-08-18,Baby Lo,Stapler,25,6073.25
2022-07-10,David Wilson,Highlighter,39,2605.59
2023-04-20,Jane Smith,Pencil,60,3235.8
2023-05-31,Michael Johnson,Notebook,34,846.26
2023-02-26,John Doe,Stapler,81,17893.71
2022-12-15,Baby Lo,Notebook,6,1475.76
2022-10-27,John Doe,Stapler,67,4529.2
2022-12-14,Jerry Fren,Pencil,32,4456.64
2022-11-12,David Wilson,Pen,41,840.5
2022-06-28,Don Finn,Desk,68,15763.08
2023-03-09,John Doe,Pencil,65,186697.55
2022-07-22,Jerry Fren,Notebook,33,2088.9
2022-09-15,Michael Johnson,Pencil,30,88242.3
2022-07-31,Emily Brown,Pencil,17,3636.47
2022-10-07,Jerry Fren,Stapler,30,387.0
2022-11-08,Emily Brown,Stapler,66,174424.8
2022-10-10,Michael Johnson,Stapler,10,1434.2
2023-01-04,Emily Brown,Notebook,63,8757.0
2022-07-22,Don Finn,Highlighter,97,6057.65
2023-01-08,David Wilson,Pencil,80,11057.6
2022-08-24,Emily Brown,Desk,43,10024.59
2022-10-28,John Doe,Pen,7,197.54
2022-08-30,Baby Lo,Pencil,66,706.2
2023-01-31,Baby Lo,Pencil,44,2220.24
2022-12-12,Jane Smith,Stapler,100,14196.0
2022-08-30,Jerry Fren,Desk,79,16164.19
2023-06-08,Michael Johnson,Pen,61,1306.01
2023-04-01,Emily Brown,Notebook,31,697.81
2023-05-10,Baby Lo,Stapler,38,928.72
2022-08-28,Baby Lo,Desk,9,1319.49
2022-08-07,Jane Smith,Highlighter,20,2972.8
2022-09-07,Michael Johnson,Pencil,59,3287.48
2022-10-16,David Wilson,Pencil,99,23212.53
2022-12-11,Michael Johnson,Notebook,68,846.6
2022-09-10,John Doe,Stapler,51,132774.42
2022-08-14,John Doe,Notebook,89,169427.52
2023-04-12,Jane Smith,Stapler,12,143.52
2023-02-12,Don Finn,Stapler,69,4012.35
2022-08-17,Don Finn,Stapler,3,36.96
2023-06-13,John Doe,Stapler,91,13119.47
2022-10-15,Don Finn,Pen,50,10987.0
2022-07-21,David Wilson,Pencil,3,624.21
2023-06-17,Baby Lo,Highlighter,17,345.61
2023-02-20,Don Finn,Stapler,78,4357.08
2022-09-30,Don Finn,Notebook,55,122348.6
2023-02-28,Jerry Fren,Highlighter,35,4772.6
2023-05-12,Baby Lo,Stapler,81,4441.23
2023-02-26,David Wilson,Highlighter,38,9494.3
2023-03-19,Jerry Fren,Desk,30,1752.9
2022-08-04,Jerry Fren,Pencil,41,5938.44
2023-01-06,David Wilson,Notebook,92,1195.08
2023-01-13,Don Finn,Desk,5,336.5
2022-10-05,Emily Brown,Pen,73,1623.52
2022-08-04,Emily Brown,Pen,52,7358.0
2022-12-15,Don Finn,Highlighter,53,80395.17
2022-08-01,Jerry Fren,Pencil,58,1474.36
2022-10-31,Jerry Fren,Highlighter,42,111997.2
2022-08-12,David Wilson,Desk,34,8434.72
2023-06-07,Emily Brown,Stapler,42,428.82
2022-08-15,John Doe,Notebook,30,1576.8
2023-02-01,Jerry Fren,Pen,96,225547.2
2023-04-14,Jane Smith,Desk,59,13054.93
2022-07-27,David Wilson,Pen,88,1026.08
2022-10-30,David Wilson,Stapler,27,322.65
2023-04-29,Michael Johnson,Highlighter,94,1974.0
2022-10-09,Baby Lo,Pen,38,1963.08
2022-09-21,David Wilson,Notebook,89,22057.76
2022-10-16,John Doe,Notebook,18,1162.08
2023-01-03,John Doe,Desk,81,991.44
2023-05-10,Jane Smith,Pen,43,5552.16
2023-01-09,Don Finn,Pen,45,936.9
2022-10-01,Emily Brown,Stapler,37,2555.96
2023-02-03,David Wilson,Highlighter,98,268076.06
2022-11-05,John Doe,Pencil,18,487.62
2023-05-25,Michael Johnson,Pencil,57,12712.71
2022-12-09,Don Finn,Pencil,62,646.66
2023-01-12,Emily Brown,Stapler,48,106644.48
2023-05-28,Baby Lo,Stapler,94,19099.86
2022-12-22,Michael Johnson,Pencil,69,4574.7
2023-01-14,Don Finn,Pencil,79,872.16
2023-05-30,Don Finn,Notebook,31,7196.03
2022-07-19,Emily Brown,Highlighter,58,1558.46
2023-06-13,Baby Lo,Highlighter,17,2488.8
2023-03-06,Michael Johnson,Stapler,82,1681.82
2023-02-14,Jane Smith,Highlighter,21,423.15
2022-10-08,Emily Brown,Pen,73,9417.73
2022-09-08,David Wilson,Pen,100,6963.0
2023-04-14,Michael Johnson,Desk,14,3375.12
2023-04-19,John Doe,Pen,78,1810.38
2023-03-30,Michael Johnson,Pen,88,2574.88
2022-08-02,Jerry Fren,Pen,58,2974.82
2022-07-11,John Doe,Highlighter,90,12618.9
2022-09-22,John Doe,Pencil,17,43127.13
2022-11-17,Emily Brown,Pencil,34,896.58
2022-09-28,Emily Brown,Stapler,90,11439.9
2022-10-23,Don Finn,Highlighter,46,10709.26
2022-07-20,Baby Lo,Pen,93,5711.13
2022-10-15,Don Finn,Pencil,45,1010.7
2022-07-31,John Doe,Highlighter,53,3416.91
2022-11-22,John Doe,Stapler,11,1634.05
2023-02-28,Don Finn,Highlighter,13,1696.37
2022-10-11,Don Finn,Desk,99,195284.43
2023-01-07,Jerry Fren,Stapler,47,536.74
2023-04-21,Emily Brown,Pen,55,12994.3
2023-02-14,Emily Brown,Desk,58,11624.36
2022-09-24,Michael Johnson,Highlighter,95,6648.1
2022-08-05,Emily Brown,Highlighter,38,5334.44
2022-10-02,Michael Johnson,Stapler,83,975.25
2022-07-22,Don Finn,Desk,81,912.06
2023-02-11,Michael Johnson,Pencil,29,824.47
2023-01-25,John Doe,Stapler,32,340.8
2022-10-17,David Wilson,Notebook,41,1134.06
2023-02-23,John Doe,Pen,91,22560.72
2022-08-23,Michael Johnson,Pencil,79,16286.64
2022-09-08,David Wilson,Notebook,37,9167.12
2022-12-15,Baby Lo,Highlighter,68,742.56
2023-02-16,John Doe,Desk,66,16119.84
2023-05-05,David Wilson,Notebook,56,102432.4
2023-03-05,Don Finn,Notebook,58,11756.6
2023-04-24,Michael Johnson,Pencil,96,226499.52
2022-08-19,David Wilson,Highlighter,25,3392.0
2023-03-20,Michael Johnson,Pencil,43,2406.28
2023-06-18,John Doe,Pen,21,62111.7
2022-11-12,Baby Lo,Pencil,7,365.19
2022-07-03,Emily Brown,Desk,90,2530.8
2023-01-12,John Doe,Desk,93,998.82
2022-07-24,Baby Lo,Desk,61,4118.11
2022-10-04,Jane Smith,Highlighter,84,2166.36
2023-05-22,Michael Johnson,Highlighter,26,3855.8
2023-05-21,John Doe,Highlighter,99,6063.75
2022-10-29,Jane Smith,Pen,63,3313.17
2023-01-16,Don Finn,Desk,27,310.5
2023-02-09,Jerry Fren,Pen,23,5373.03
2022-12-25,Jerry Fren,Stapler,99,4965.84
2022-12-17,John Doe,Desk,49,6508.67
2022-11-18,John Doe,Pencil,51,1071.0
2023-01-01,Baby Lo,Highlighter,100,1152.0
2023-06-08,Jane Smith,Pen,48,74497.92
2023-04-27,Jerry Fren,Pen,26,276.12
2023-05-27,John Doe,Pencil,66,1662.54
2023-05-03,Jane Smith,Stapler,9,2049.48
2022-10-05,Michael Johnson,Desk,10,102.2
2023-05-24,Don Finn,Desk,89,13074.1
2023-03-04,Emily Brown,Notebook,18,407.7
2023-01-14,Jerry Fren,Pen,90,136809.0
2022-10-22,Michael Johnson,Pen,72,214180.56
2023-02-15,Don Finn,Stapler,5,322.1
2022-06-24,Jerry Fren,Desk,79,16087.56
2022-07-10,Michael Johnson,Notebook,67,13771.85
2022-12-22,Emily Brown,Stapler,59,8835.84
2022-12-12,John Doe,Notebook,64,1710.08
2022-10-07,Michael Johnson,Notebook,32,4440.64
2022-09-21,Baby Lo,Highlighter,62,3795.64
2023-02-22,Don Finn,Pencil,21,3030.72
2022-06-30,Michael Johnson,Pencil,17,412.25
2022-09-27,Don Finn,Pen,12,1771.68
2022-10-10,Don Finn,Notebook,6,11936.7
2022-11-14,Emily Brown,Highlighter,79,16754.32
2022-08-19,Jane Smith,Pencil,6,764.46
2022-09-11,Don Finn,Pencil,38,457.14
2022-08-20,John Doe,Pencil,37,436.23
2023-01-24,Jerry Fren,Notebook,16,2371.52
2023-06-02,Michael Johnson,Pencil,47,6883.62
2023-03-05,Michael Johnson,Pencil,79,220190.38
2022-07-29,Jane Smith,Highlighter,88,881.76
2023-05-04,Don Finn,Stapler,51,6716.7
2023-02-22,David Wilson,Desk,78,1584.18
2022-10-31,Emily Brown,Desk,85,20470.55
2023-05-12,Baby Lo,Pen,83,1022.56
2022-08-16,Jerry Fren,Highlighter,1,232.4
2022-10-08,Baby Lo,Pencil,28,1576.12
2022-09-24,Jane Smith,Pen,45,6630.3
2022-10-14,David Wilson,Stapler,92,204319.12
2022-10-28,John Doe,Highlighter,94,22233.82
2022-07-09,John Doe,Stapler,100,1143.0
2022-08-20,Baby Lo,Desk,41,5386.58
2023-01-21,Don Finn,Notebook,94,1157.14
2022-08-11,John Doe,Pencil,52,12055.68
2022-06-27,David Wilson,Stapler,35,418.95
2023-05-26,Baby Lo,Stapler,7,76.23
2023-04-27,Emily Brown,Stapler,31,311.55
2023-01-15,Baby Lo,Desk,44,9725.32
2023-06-10,John Doe,Notebook,80,11288.0
2023-03-06,Jerry Fren,Stapler,15,1902.45
2023-01-14,Don Finn,Notebook,69,9618.6
2022-07-28,Jerry Fren,Highlighter,66,7960.26
2023-03-13,Jerry Fren,Pencil,15,43610.25
2023-06-19,Don Finn,Pencil,45,129187.35
2022-06-28,Jerry Fren,Stapler,81,180374.85
2023-04-19,Baby Lo,Pencil,14,3028.06
2022-12-02,David Wilson,Highlighter,85,2358.75
2023-01-26,Jerry Fren,Desk,74,16338.46
2023-05-03,John Doe,Stapler,86,21006.36
2023-02-27,David Wilson,Desk,98,23765.98
2022-12-16,John Doe,Desk,62,677.66
2022-09-07,Baby Lo,Desk,70,1938.3
2023-03-12,Don Finn,Desk,14,3223.36
2022-06-21,John Doe,Stapler,95,2373.1
2022-09-06,Michael Johnson,Pencil,80,10444.8
2022-09-11,Emily Brown,Desk,36,4437.36
2023-01-09,Michael Johnson,Pencil,7,1562.4
2022-07-16,David Wilson,Notebook,84,2146.2
2022-08-16,Baby Lo,Stapler,42,2286.9
2022-07-15,Don Finn,Pencil,48,3110.88
2023-05-07,Don Finn,Notebook,30,1633.5
2022-12-30,John Doe,Pen,67,3741.28
2022-12-13,Jane Smith,Pen,34,840.14
2023-06-17,Jane Smith,Highlighter,5,58.65
2022-10-21,Don Finn,Pencil,33,401.61
2023-01-04,David Wilson,Stapler,79,1828.85
2022-12-29,David Wilson,Desk,87,19948.23
2022-11-25,Michael Johnson,Pencil,48,601.92
